yr,TRACT,wt_category,count
2018,60800,Overweight,5
2018,60900,Class I Obese,2
2018,60900,Class II Obese,1
2018,60900,Normal,1
2018,60900,Overweight,2
2018,61200,Class I Obese,1
2018,61200,Normal,1
2018,61300,Overweight,1
2018,61400,Class I Obese,1
2018,61400,Normal,2
2018,80000,Class I Obese,1
2018,80000,Overweight,3
2018,80100,Class I Obese,1
2018,80100,Overweight,4
2018,80200,Class I Obese,2
2018,80200,Class II Obese,1
2018,80200,Normal,2
2018,80200,Overweight,1
2018,80300,Class I Obese,2
2018,80300,Class II Obese,1
2018,80300,Normal,3
2018,80300,Overweight,3
2018,80400,Class I Obese,1
2018,80400,Normal,2
2018,80400,Overweight,3
2018,80500,Class I Obese,2
2018,80500,Class II Obese,2
2018,80600,Class III Obese,1
2018,80600,Normal,2
2018,80600,Overweight,1
2018,80700,Class I Obese,3
2018,80700,Normal,1
2018,80700,Overweight,3
2018,80800,Class II Obese,1
2018,80800,Overweight,1
2018,80900,Class II Obese,2
2018,80900,Class III Obese,1
2018,80900,Normal,1
2018,80900,Overweight,2
2018,81000,Class I Obese,3
2018,81000,Class II Obese,2
2018,81000,Overweight,3
2018,81100,Class I Obese,1
2018,81100,Normal,3
2018,81100,Overweight,1
2018,81100,Underweight,1
2018,81200,Overweight,1
2018,81300,Class III Obese,1
2018,81300,Normal,1
2018,81300,Overweight,1
2018,81400,Class I Obese,3
2018,81400,Class II Obese,1
2018,81400,Normal,1
2018,81400,Overweight,5
2018,81500,Class I Obese,1
2018,81500,Class II Obese,1
2018,81500,Overweight,1
2018,81600,Class I Obese,2
2018,81600,Normal,1
2018,81600,Overweight,2
2018,81700,Class I Obese,1
2018,81700,Normal,2
2018,81700,Overweight,1
2018,81700,Underweight,2
2018,81800,Class I Obese,1
2018,81900,Class I Obese,2
2018,81900,Overweight,2
2018,82000,Class I Obese,3
2018,82000,Normal,1
2018,82000,Overweight,2
2018,82100,Class I Obese,1
2018,82100,Class II Obese,1
2018,82100,Normal,1
2018,82200,Class II Obese,1
2018,82200,Normal,1
2018,82200,Overweight,1
2018,82300,Class I Obese,2
2018,82400,Class I Obese,1
2018,82400,Overweight,2
2018,82500,Class II Obese,1
2018,82600,Class I Obese,3
2018,82600,Normal,1
2018,82600,Overweight,2
2018,82700,Class III Obese,1
2018,83000,Class I Obese,3
2018,83000,Normal,5
2018,83000,Overweight,1
2018,83000,Underweight,1
2018,83100,Class I Obese,3
2018,83100,Class II Obese,1
2018,83100,Class III Obese,1
2018,83100,Normal,2
2018,83200,Class I Obese,2
2018,83200,Class II Obese,2
2018,83200,Normal,1
2018,83200,Overweight,3
2018,83300,Class I Obese,1
2018,83300,Overweight,1
2018,83400,Class I Obese,3
2018,83400,Normal,4
2018,83600,Class I Obese,1
2018,83600,Class II Obese,1
2018,83600,Overweight,3
2018,83700,Class I Obese,5
2018,83700,Class II Obese,1
2018,83700,Normal,5
2018,83700,Overweight,4
2018,83700,Underweight,1
2018,83800,Normal,1
2018,83900,Class II Obese,1
2018,83900,Overweight,2
2018,84000,Overweight,1
2018,84200,Class I Obese,1
2018,84300,Normal,1
2018,84500,Class I Obese,1
2018,84600,Class I Obese,2
2018,84600,Overweight,1
2018,84700,Class I Obese,1
2018,84700,Overweight,2
2018,84900,Class I Obese,3
2018,84900,Overweight,1
2018,85000,Class I Obese,1
2018,85000,Class III Obese,1
2018,85000,Normal,1
2018,85100,Class II Obese,1
2018,85100,Normal,2
2018,85100,Overweight,1
2018,85200,Class I Obese,1
2018,85200,Class II Obese,1
2018,85200,Normal,2
2018,85300,Normal,1
2018,85400,Overweight,1
2018,85500,Class I Obese,1
2018,85500,Class III Obese,1
2018,85700,Class I Obese,1
2018,85700,Class II Obese,1
2018,85800,Class I Obese,1
2018,85800,Class III Obese,1
2018,85800,Overweight,3
2018,85900,Class I Obese,5
2018,85900,Class II Obese,1
2018,85900,Class III Obese,1
2018,85900,Normal,3
2018,85900,Overweight,1
2018,86000,Normal,1
2018,86000,Overweight,3
2018,86100,Class I Obese,2
2018,86100,Class III Obese,1
2018,86200,Normal,2
2018,86200,Overweight,1
2018,86200,Underweight,1
2018,86300,Class I Obese,2
2018,86300,Class II Obese,1
2018,86300,Normal,1
2018,86400,Class I Obese,2
2018,86400,Normal,2
2018,86400,Overweight,3
2018,86400,Underweight,1
2018,86500,Class I Obese,2
2018,86500,Normal,1
2018,86500,Overweight,2
2018,86600,Overweight,1
2018,86700,Class I Obese,2
2018,86700,Class II Obese,1
2018,86700,Normal,1
2018,86700,Overweight,2
2018,86800,Class I Obese,1
2018,86800,Normal,1
2018,86800,Overweight,1
2018,86800,Underweight,1
2018,86900,Class I Obese,1
2018,86900,Class II Obese,1
2018,87000,Class II Obese,1
2018,87000,Normal,1
2018,87000,Overweight,1
2018,87100,Class I Obese,2
2018,87200,Class I Obese,2
2018,87200,Normal,2
2018,87200,Overweight,2
2018,87300,Class I Obese,1
2018,87300,Normal,2
2018,87300,Overweight,1
2018,961204,Class I Obese,6
2018,961204,Normal,5
2018,961204,Overweight,2
2018,961206,Overweight,1
2018,961208,Class I Obese,1
2018,961208,Overweight,1
2018,980000,Class I Obese,13
2018,980000,Class II Obese,2
2018,980000,Class III Obese,3
2018,980000,Normal,4
2018,980000,Overweight,9
2018,980000,Underweight,1
2018,980100,Class I Obese,1
2018,980100,Normal,3
2018,980400,Class I Obese,1
2018,988700,Class I Obese,6
2018,988700,Class II Obese,3
2018,988700,Normal,8
2018,988700,Overweight,1
2018,NA,Class I Obese,2
2018,NA,Normal,20
2018,NA,Overweight,1
2018,NA,Underweight,11
2019,102,Class I Obese,2
2019,102,Normal,2
2019,102,Overweight,2
2019,201,Normal,1
2019,201,Overweight,1
2019,201,Underweight,1
2019,202,Class II Obese,1
2019,202,Normal,3
2019,202,Overweight,3
2019,301,Class I Obese,4
2019,301,Normal,2
2019,301,Overweight,1
2019,303,Class III Obese,1
2019,401,Normal,1
2019,502,Class I Obese,1
2019,502,Overweight,1
2019,600,Class II Obese,1
2019,600,Normal,1
2019,702,Class I Obese,1
2019,702,Class III Obese,1
2019,702,Overweight,2
2019,800,Class I Obese,3
2019,800,Class II Obese,1
2019,800,Overweight,2
2019,902,Class I Obese,2
2019,902,Normal,1
2019,903,Class I Obese,1
2019,903,Class III Obese,1
2019,904,Class II Obese,1
2019,904,Normal,1
2019,904,Overweight,1
2019,905,Class II Obese,1
2019,905,Normal,1
2019,1000,Class II Obese,1
2019,1000,Normal,1
2019,1101,Class II Obese,1
2019,1101,Normal,1
2019,1101,Underweight,1
2019,1102,Class II Obese,1
2019,1102,Normal,1
2019,1301,Class I Obese,4
2019,1301,Overweight,1
2019,1302,Class III Obese,1
2019,1302,Normal,2
2019,1302,Overweight,1
2019,1401,Class I Obese,3
2019,1401,Class III Obese,1
2019,1402,Class II Obese,1
2019,1402,Normal,1
2019,1403,Class I Obese,1
2019,1403,Normal,2
2019,1403,Overweight,2
2019,1500,Class I Obese,4
2019,1500,Class II Obese,1
2019,1500,Normal,1
2019,1500,Overweight,3
2019,1600,Class I Obese,1
2019,1600,Class II Obese,1
2019,1600,Normal,1
2019,1600,Overweight,2
2019,1701,Class I Obese,1
2019,1702,Class I Obese,2
2019,1702,Class II Obese,1
2019,1702,Normal,1
2019,1702,Overweight,1
2019,1800,Class I Obese,1
2019,1800,Overweight,1
2019,1901,Class I Obese,1
2019,1901,Class II Obese,1
2019,1901,Normal,2
2019,1901,Overweight,3
2019,1902,Class I Obese,6
2019,1902,Class II Obese,2
2019,1902,Normal,2
2019,1902,Overweight,3
2019,1906,Class I Obese,3
2019,1906,Overweight,3
2019,1907,Class I Obese,4
2019,1907,Class II Obese,1
2019,1907,Class III Obese,1
2019,1907,Normal,1
2019,1907,Overweight,2
2019,1908,Class I Obese,1
2019,1908,Class II Obese,1
2019,1908,Class III Obese,1
2019,1908,Normal,1
2019,1908,Overweight,3
2019,2000,Class I Obese,2
2019,2000,Class III Obese,2
2019,2000,Overweight,2
2019,2005,Class I Obese,1
2019,2005,Normal,1
2019,2006,Class I Obese,1
2019,2006,Overweight,1
2019,2007,Class II Obese,1
2019,2007,Class III Obese,1
2019,2007,Normal,1
2019,2007,Overweight,1
2019,2008,Class I Obese,2
2019,2008,Class III Obese,1
2019,2009,Class I Obese,5
2019,2009,Class II Obese,1
2019,2009,Class III Obese,1
2019,2009,Normal,2
2019,2009,Overweight,2
2019,2010,Class I Obese,7
2019,2010,Class II Obese,2
2019,2010,Overweight,3
2019,2011,Normal,1
2019,2017,Class I Obese,1
2019,2100,Class I Obese,3
2019,2100,Class II Obese,1
2019,2100,Normal,2
2019,2100,Overweight,2
2019,2103,Class I Obese,9
2019,2103,Class II Obese,5
2019,2103,Class III Obese,2
2019,2103,Normal,4
2019,2103,Overweight,4
2019,2300,Class I Obese,1
2019,2403,Class I Obese,1
2019,2403,Overweight,1
2019,2502,Class III Obese,1
2019,2502,Overweight,1
2019,2601,Overweight,1
2019,2701,Overweight,1
2019,2702,Normal,2
2019,2702,Overweight,1
2019,2801,Class I Obese,1
2019,2801,Normal,1
2019,2802,Class II Obese,1
2019,2802,Overweight,1
2019,2901,Class I Obese,1
2019,2901,Class III Obese,1
2019,2901,Normal,1
2019,2901,Overweight,2
2019,2902,Class I Obese,2
2019,3001,Normal,2
2019,3001,Overweight,2
2019,3003,Class III Obese,1
2019,3004,Class I Obese,3
2019,3101,Normal,1
2019,3102,Class I Obese,2
2019,3102,Overweight,1
2019,3201,Class I Obese,4
2019,3201,Class III Obese,2
2019,3201,Overweight,1
2019,3202,Class I Obese,1
2019,3202,Normal,1
2019,3203,Class II Obese,1
2019,3203,Normal,1
2019,3203,Overweight,1
2019,3300,Class I Obese,2
2019,3300,Normal,1
2019,3401,Class I Obese,1
2019,3401,Normal,1
2019,3402,Class I Obese,3
2019,3402,Class II Obese,1
2019,3500,Class I Obese,6
2019,3500,Class II Obese,2
2019,3500,Class III Obese,1
2019,3500,Normal,2
2019,3500,Overweight,3
2019,3601,Class I Obese,4
2019,3601,Class II Obese,1
2019,3601,Class III Obese,1
2019,3601,Overweight,1
2019,3602,Class I Obese,3
2019,3602,Class II Obese,1
2019,3602,Overweight,2
2019,3603,Class I Obese,2
2019,3603,Class II Obese,1
2019,3603,Class III Obese,1
2019,3603,Overweight,2
2019,3701,Class I Obese,1
2019,3701,Class II Obese,2
2019,3701,Normal,1
2019,3702,Class I Obese,3
2019,3702,Class III Obese,1
2019,3703,Normal,1
2019,3703,Overweight,1
2019,3800,Class I Obese,4
2019,3901,Class II Obese,1
2019,3901,Normal,1
2019,3901,Overweight,3
2019,3902,Class I Obese,2
2019,3902,Normal,1
2019,3902,Overweight,3
2019,4002,Class I Obese,1
2019,4002,Normal,2
2019,4002,Overweight,1
2019,4003,Class II Obese,2
2019,4003,Overweight,2
2019,4004,Class I Obese,1
2019,4004,Class II Obese,1
2019,4004,Normal,2
2019,4005,Class II Obese,1
2019,4006,Class I Obese,1
2019,4006,Class II Obese,2
2019,4006,Class III Obese,1
2019,4101,Class I Obese,4
2019,4101,Class II Obese,1
2019,4101,Class III Obese,1
2019,4101,Overweight,1
2019,4102,Class I Obese,3
2019,4103,Class I Obese,2
2019,4103,Normal,1
2019,4103,Overweight,3
2019,4104,Class I Obese,1
2019,4104,Class III Obese,1
2019,4104,Overweight,4
2019,4106,Class I Obese,12
2019,4106,Class II Obese,4
2019,4106,Normal,3
2019,4106,Overweight,7
2019,4107,Class I Obese,5
2019,4107,Class III Obese,1
2019,4107,Overweight,5
2019,4201,Normal,3
2019,4201,Overweight,4
2019,4202,Class I Obese,1
2019,4202,Class II Obese,2
2019,4202,Overweight,1
2019,4301,Normal,1
2019,4302,Class I Obese,1
2019,4303,Class I Obese,3
2019,4303,Class II Obese,1
2019,4303,Class III Obese,2
2019,4303,Normal,2
2019,4303,Overweight,2
2019,4304,Class I Obese,3
2019,4304,Normal,1
2019,4304,Overweight,2
2019,4306,Class I Obese,1
2019,4306,Class II Obese,3
2019,4306,Normal,4
2019,4306,Overweight,3
2019,4403,Class II Obese,1
2019,4404,Class I Obese,2
2019,4404,Overweight,2
2019,4405,Class I Obese,10
2019,4405,Class II Obese,1
2019,4405,Normal,4
2019,4405,Overweight,5
2019,4503,Class I Obese,2
2019,4504,Normal,2
2019,4504,Overweight,1
2019,4505,Class I Obese,1
2019,4505,Overweight,1
2019,4601,Class I Obese,3
2019,4601,Class II Obese,1
2019,4601,Overweight,1
2019,4602,Class III Obese,1
2019,4602,Overweight,3
2019,4603,Normal,1
2019,4700,Class I Obese,1
2019,4700,Normal,1
2019,4801,Overweight,1
2019,4952,Class I Obese,1
2019,5001,Class I Obese,2
2019,5001,Class II Obese,2
2019,5001,Normal,1
2019,5002,Class I Obese,3
2019,5002,Class II Obese,1
2019,5002,Normal,3
2019,5002,Overweight,2
2019,5102,Class I Obese,2
2019,5102,Overweight,1
2019,5104,Overweight,1
2019,5200,Class I Obese,3
2019,5200,Class III Obese,1
2019,5200,Normal,1
2019,5200,Overweight,3
2019,5300,Class II Obese,1
2019,5502,Class I Obese,6
2019,5502,Class II Obese,2
2019,5502,Class III Obese,1
2019,5502,Normal,1
2019,5502,Overweight,1
2019,5503,Class I Obese,2
2019,5503,Overweight,1
2019,5551,Class I Obese,5
2019,5551,Class II Obese,3
2019,5551,Normal,1
2019,5551,Overweight,2
2019,5552,Class I Obese,2
2019,5552,Class II Obese,1
2019,5552,Normal,1
2019,5553,Class I Obese,1
2019,5553,Class II Obese,1
2019,5553,Overweight,3
2019,5611,Class I Obese,4
2019,5611,Class III Obese,2
2019,5611,Normal,1
2019,5611,Overweight,2
2019,5612,Class I Obese,6
2019,5612,Class III Obese,1
2019,5612,Overweight,2
2019,5614,Class I Obese,2
2019,5614,Overweight,1
2019,5619,Class I Obese,6
2019,5619,Normal,1
2019,5619,Overweight,7
2019,5620,Normal,1
2019,5621,Class I Obese,1
2019,5621,Normal,1
2019,5621,Overweight,1
2019,5622,Class I Obese,1
2019,5622,Class II Obese,1
2019,5622,Class III Obese,1
2019,5622,Normal,1
2019,5622,Overweight,2
2019,5623,Class I Obese,1
2019,5623,Class III Obese,1
2019,5623,Overweight,1
2019,5624,Normal,1
2019,5625,Class I Obese,1
2019,5625,Class II Obese,1
2019,5625,Overweight,1
2019,5626,Class I Obese,2
2019,5626,Normal,1
2019,5626,Overweight,1
2019,5627,Class I Obese,4
2019,5627,Class II Obese,3
2019,5627,Overweight,2
2019,5627,Underweight,1
2019,5628,Class I Obese,5
2019,5628,Normal,2
2019,5629,Class I Obese,4
2019,5629,Class II Obese,2
2019,5629,Normal,1
2019,5629,Overweight,4
2019,5630,Class I Obese,1
2019,5630,Normal,1
2019,5630,Overweight,1
2019,5631,Class I Obese,1
2019,5631,Class II Obese,1
2019,5631,Normal,3
2019,5632,Class III Obese,2
2019,5632,Normal,2
2019,5632,Overweight,2
2019,5633,Overweight,2
2019,5634,Class I Obese,3
2019,5634,Class III Obese,1
2019,5634,Normal,1
2019,5634,Overweight,2
2019,5635,Class I Obese,5
2019,5635,Class II Obese,1
2019,5635,Normal,1
2019,5635,Overweight,2
2019,5636,Class I Obese,2
2019,5636,Class II Obese,2
2019,5636,Overweight,6
2019,5700,Class I Obese,1
2019,5700,Overweight,1
2019,5800,Class I Obese,1
2019,5951,Class II Obese,3
2019,5951,Normal,1
2019,5952,Class I Obese,1
2019,5952,Overweight,1
2019,6000,Class I Obese,1
2019,6000,Class II Obese,1
2019,6000,Class III Obese,1
2019,6000,Normal,1
2019,6000,Overweight,1
2019,6100,Class I Obese,1
2019,6100,Normal,1
2019,6200,Overweight,1
2019,6300,Class I Obese,1
2019,6300,Overweight,1
2019,6400,Class I Obese,2
2019,6400,Class III Obese,2
2019,6400,Normal,1
2019,6400,Overweight,1
2019,6501,Class I Obese,1
2019,6502,Class III Obese,1
2019,6601,Class I Obese,1
2019,6601,Class II Obese,2
2019,6601,Overweight,2
2019,6603,Class I Obese,1
2019,6603,Overweight,2
2019,6604,Class I Obese,9
2019,6604,Class II Obese,1
2019,6604,Overweight,1
2019,6701,Class I Obese,1
2019,6701,Normal,4
2019,6704,Class I Obese,8
2019,6704,Class II Obese,2
2019,6704,Class III Obese,2
2019,6704,Normal,5
2019,6704,Overweight,8
2019,6705,Class I Obese,4
2019,6705,Class II Obese,4
2019,6705,Class III Obese,1
2019,6705,Normal,5
2019,6705,Overweight,3
2019,6706,Class I Obese,3
2019,6706,Class II Obese,1
2019,6706,Normal,2
2019,6706,Overweight,5
2019,6707,Class I Obese,1
2019,6707,Class III Obese,3
2019,6707,Normal,1
2019,6707,Overweight,3
2019,6708,Class I Obese,1
2019,6708,Class II Obese,1
2019,6708,Class III Obese,1
2019,6708,Normal,2
2019,6708,Overweight,2
2019,6709,Class I Obese,3
2019,6709,Class II Obese,2
2019,6709,Normal,2
2019,6709,Overweight,3
2019,6711,Class I Obese,6
2019,6711,Class III Obese,1
2019,6711,Overweight,3
2019,6712,Class I Obese,4
2019,6712,Class II Obese,2
2019,6712,Class III Obese,2
2019,6712,Normal,4
2019,6712,Overweight,4
2019,6713,Class I Obese,1
2019,6713,Normal,1
2019,6804,Class III Obese,1
2019,6804,Overweight,3
2019,6808,Class I Obese,2
2019,6808,Class II Obese,1
2019,6808,Normal,1
2019,6808,Overweight,5
2019,6809,Class I Obese,2
2019,6809,Class III Obese,1
2019,6809,Normal,2
2019,6809,Overweight,3
2019,6810,Class I Obese,2
2019,6810,Class II Obese,2
2019,6810,Normal,3
2019,6810,Overweight,3
2019,6811,Class I Obese,3
2019,6811,Normal,2
2019,6811,Overweight,1
2019,6812,Class I Obese,1
2019,6812,Class II Obese,1
2019,6812,Normal,2
2019,6812,Overweight,1
2019,6813,Class I Obese,3
2019,6813,Normal,1
2019,6813,Overweight,1
2019,6814,Class I Obese,3
2019,6814,Class II Obese,2
2019,6814,Normal,3
2019,6814,Overweight,2
2019,6815,Class I Obese,3
2019,6815,Class II Obese,1
2019,6815,Class III Obese,2
2019,6815,Normal,1
2019,6815,Overweight,2
2019,6854,Class I Obese,16
2019,6854,Class II Obese,3
2019,6854,Normal,3
2019,6854,Overweight,6
2019,6855,Class I Obese,5
2019,6855,Class II Obese,3
2019,6855,Class III Obese,2
2019,6855,Normal,1
2019,6855,Overweight,6
2019,6856,Class I Obese,13
2019,6856,Class II Obese,4
2019,6856,Class III Obese,2
2019,6856,Normal,5
2019,6856,Overweight,12
2019,6856,Underweight,1
2019,6858,Class I Obese,4
2019,6858,Overweight,2
2019,6901,Class I Obese,2
2019,6901,Class II Obese,1
2019,6901,Normal,1
2019,7006,Class II Obese,1
2019,7006,Class III Obese,1
2019,7006,Overweight,3
2019,7013,Class I Obese,1
2019,7013,Underweight,1
2019,7037,Overweight,1
2019,7088,Class I Obese,1
2019,7088,Class II Obese,2
2019,7088,Class III Obese,1
2019,7088,Normal,3
2019,7089,Class II Obese,2
2019,7089,Normal,1
2019,7101,Class I Obese,2
2019,7101,Class II Obese,1
2019,7101,Normal,1
2019,7101,Underweight,1
2019,7103,Class I Obese,7
2019,7103,Class II Obese,2
2019,7103,Class III Obese,2
2019,7103,Normal,5
2019,7103,Overweight,5
2019,7104,Class I Obese,14
2019,7104,Class II Obese,7
2019,7104,Class III Obese,2
2019,7104,Normal,4
2019,7104,Overweight,7
2019,7105,Class I Obese,2
2019,7105,Class II Obese,2
2019,7105,Class III Obese,4
2019,7105,Normal,4
2019,7105,Overweight,6
2019,7106,Class I Obese,3
2019,7106,Class II Obese,4
2019,7106,Normal,2
2019,7106,Overweight,1
2019,7106,Underweight,1
2019,7107,Class I Obese,2
2019,7107,Class II Obese,2
2019,7107,Normal,1
2019,7107,Overweight,1
2019,7201,Class I Obese,1
2019,7201,Overweight,1
2019,7202,Class I Obese,2
2019,7202,Class III Obese,1
2019,7202,Normal,1
2019,7202,Overweight,1
2019,7301,Class I Obese,1
2019,7301,Normal,1
2019,7302,Class I Obese,2
2019,7302,Class II Obese,1
2019,7302,Overweight,2
2019,7400,Class I Obese,2
2019,7400,Overweight,2
2019,7500,Class I Obese,2
2019,7500,Class II Obese,1
2019,7600,Class I Obese,3
2019,7600,Overweight,1
2019,7702,Class I Obese,2
2019,7702,Normal,2
2019,7702,Overweight,1
2019,7703,Class I Obese,2
2019,7703,Class II Obese,2
2019,7703,Normal,1
2019,7703,Overweight,2
2019,7704,Normal,1
2019,7801,Overweight,1
2019,7900,Class I Obese,2
2019,7900,Normal,1
2019,7900,Overweight,2
2019,8000,Class I Obese,2
2019,8000,Class II Obese,1
2019,8000,Normal,1
2019,8000,Overweight,1
2019,8100,Class I Obese,4
2019,8100,Overweight,1
2019,8200,Class I Obese,2
2019,8200,Overweight,2
2019,8305,Class I Obese,1
2019,8308,Class I Obese,3
2019,8308,Normal,2
2019,8308,Underweight,1
2019,8309,Class I Obese,1
2019,8309,Normal,1
2019,8309,Overweight,3
2019,8312,Class I Obese,2
2019,8312,Normal,1
2019,8353,Class I Obese,11
2019,8353,Class II Obese,6
2019,8353,Normal,12
2019,8353,Overweight,11
2019,8387,Class I Obese,2
2019,8388,Overweight,1
2019,8401,Class I Obese,10
2019,8401,Class II Obese,3
2019,8401,Class III Obese,1
2019,8401,Normal,6
2019,8401,Overweight,16
2019,8402,Class I Obese,3
2019,8402,Class III Obese,1
2019,8402,Normal,1
2019,8402,Overweight,1
2019,8505,Normal,2
2019,8505,Overweight,4
2019,8506,Class II Obese,1
2019,8506,Overweight,2
2019,8507,Class I Obese,2
2019,8507,Class II Obese,1
2019,8507,Overweight,2
2019,8508,Normal,2
2019,8523,Class I Obese,17
2019,8523,Class II Obese,4
2019,8523,Class III Obese,5
2019,8523,Normal,11
2019,8523,Overweight,15
2019,8524,Class I Obese,2
2019,8524,Overweight,1
2019,8526,Class I Obese,6
2019,8526,Class III Obese,3
2019,8526,Normal,1
2019,8526,Overweight,3
2019,8529,Normal,2
2019,8533,Class I Obese,1
2019,8533,Class II Obese,1
2019,8533,Normal,2
2019,8533,Overweight,1
2019,8534,Class II Obese,1
2019,8534,Normal,1
2019,8534,Overweight,2
2019,8535,Class I Obese,4
2019,8535,Overweight,6
2019,8536,Class I Obese,1
2019,8536,Class II Obese,1
2019,8537,Class I Obese,1
2019,8537,Class II Obese,1
2019,8537,Overweight,3
2019,8539,Class I Obese,1
2019,8539,Class III Obese,1
2019,8539,Overweight,1
2019,8540,Class I Obese,4
2019,8540,Class III Obese,1
2019,8540,Normal,2
2019,8540,Overweight,4
2019,8541,Class I Obese,2
2019,8541,Class III Obese,1
2019,8541,Normal,3
2019,8541,Overweight,5
2019,8542,Class I Obese,1
2019,8542,Normal,1
2019,8542,Overweight,3
2019,8543,Class I Obese,4
2019,8543,Class III Obese,1
2019,8545,Class I Obese,4
2019,8545,Overweight,1
2019,8546,Class I Obese,2
2019,8547,Class I Obese,1
2019,8548,Class I Obese,2
2019,8548,Overweight,1
2019,8549,Class I Obese,1
2019,8549,Overweight,1
2019,8550,Class III Obese,1
2019,8550,Normal,1
2019,8550,Overweight,2
2019,8551,Class I Obese,3
2019,8551,Class II Obese,2
2019,8551,Normal,2
2019,8551,Overweight,1
2019,8603,Class I Obese,1
2019,8606,Normal,1
2019,8606,Overweight,1
2019,8705,Class I Obese,1
2019,8705,Normal,1
2019,8709,Class II Obese,2
2019,8709,Class III Obese,1
2019,8709,Normal,2
2019,8709,Overweight,1
2019,8801,Overweight,1
2019,8802,Class I Obese,4
2019,8802,Class II Obese,2
2019,8802,Class III Obese,1
2019,8802,Overweight,3
2019,8901,Class I Obese,2
2019,9001,Class I Obese,2
2019,9001,Class II Obese,1
2019,9001,Class III Obese,2
2019,9001,Overweight,1
2019,9002,Class I Obese,1
2019,9002,Normal,1
2019,9002,Overweight,2
2019,9101,Class II Obese,1
2019,9101,Overweight,1
2019,9103,Class I Obese,4
2019,9103,Class II Obese,3
2019,9103,Normal,3
2019,9103,Overweight,1
2019,9104,Normal,1
2019,9202,Class I Obese,1
2019,9202,Class II Obese,1
2019,9203,Class I Obese,1
2019,9203,Class II Obese,1
2019,9203,Normal,1
2019,9203,Overweight,2
2019,9204,Class I Obese,1
2019,9204,Class II Obese,1
2019,9204,Normal,1
2019,9204,Overweight,1
2019,9207,Class I Obese,2
2019,9304,Class III Obese,2
2019,9304,Overweight,3
2019,9306,Class I Obese,1
2019,9308,Class I Obese,1
2019,9308,Class II Obese,2
2019,9308,Normal,1
2019,9308,Overweight,1
2019,9309,Class II Obese,1
2019,9310,Normal,1
2019,9310,Overweight,2
2019,9316,Class I Obese,2
2019,9316,Class III Obese,1
2019,9320,Class I Obese,2
2019,9321,Overweight,1
2019,9322,Class I Obese,1
2019,9323,Class I Obese,1
2019,9323,Overweight,2
2019,9325,Class I Obese,1
2019,9325,Class III Obese,1
2019,9327,Class I Obese,1
2019,9327,Class II Obese,2
2019,9401,Class I Obese,4
2019,9401,Class II Obese,1
2019,9401,Overweight,4
2019,9406,Class I Obese,2
2019,9407,Class I Obese,3
2019,9407,Normal,1
2019,9408,Class I Obese,2
2019,9408,Normal,1
2019,9408,Overweight,2
2019,9409,Class I Obese,2
2019,9409,Class II Obese,1
2019,9409,Overweight,1
2019,9410,Class I Obese,3
2019,9410,Overweight,4
2019,9411,Class II Obese,1
2019,9501,Overweight,1
2019,9502,Class I Obese,1
2019,9502,Class II Obese,1
2019,9502,Class III Obese,2
2019,9502,Overweight,3
2019,9553,Class I Obese,3
2019,9553,Class II Obese,4
2019,9553,Normal,1
2019,9553,Overweight,2
2019,9603,Class II Obese,1
2019,9603,Normal,1
2019,9604,Class II Obese,1
2019,9604,Overweight,1
2019,9606,Normal,1
2019,9607,Class I Obese,2
2019,9607,Class III Obese,1
2019,9607,Overweight,2
2019,9608,Class II Obese,2
2019,9751,Class I Obese,3
2019,9751,Class II Obese,2
2019,9751,Normal,2
2019,9752,Class I Obese,2
2019,9752,Overweight,1
2019,9806,Class I Obese,2
2019,9806,Class II Obese,1
2019,9806,Class III Obese,1
2019,9806,Normal,1
2019,9806,Overweight,1
2019,9808,Class I Obese,24
2019,9808,Class II Obese,7
2019,9808,Class III Obese,4
2019,9808,Normal,16
2019,9808,Overweight,19
2019,9808,Underweight,1
2019,9815,Class I Obese,2
2019,9815,Class II Obese,2
2019,9815,Normal,1
2019,9815,Overweight,3
2019,9823,Class I Obese,1
2019,9824,Class I Obese,1
2019,9824,Class II Obese,2
2019,9824,Normal,1
2019,9827,Class I Obese,2
2019,9827,Class II Obese,2
2019,9827,Normal,1
2019,9827,Overweight,2
2019,9828,Class I Obese,6
2019,9828,Class II Obese,1
2019,9828,Overweight,1
2019,9829,Class II Obese,2
2019,9829,Normal,3
2019,9829,Overweight,1
2019,9831,Overweight,1
2019,9832,Class I Obese,1
2019,9832,Normal,1
2019,9832,Underweight,1
2019,9833,Class I Obese,3
2019,9833,Overweight,2
2019,9834,Class II Obese,1
2019,9834,Normal,1
2019,9834,Overweight,2
2019,9835,Class III Obese,1
2019,9835,Normal,1
2019,9836,Class I Obese,4
2019,9836,Overweight,1
2019,9837,Class I Obese,3
2019,9837,Class II Obese,1
2019,9837,Normal,3
2019,9837,Overweight,2
2019,9838,Class II Obese,1
2019,9838,Normal,1
2019,9839,Overweight,2
2019,9840,Class I Obese,1
2019,9840,Class III Obese,1
2019,9840,Normal,1
2019,9841,Normal,1
2019,9841,Overweight,1
2019,9843,Class I Obese,2
2019,9845,Class I Obese,8
2019,9845,Class II Obese,2
2019,9845,Normal,4
2019,9845,Overweight,7
2019,9849,Class I Obese,5
2019,9849,Class II Obese,1
2019,9849,Normal,2
2019,9849,Overweight,2
2019,9850,Class I Obese,4
2019,9850,Class III Obese,1
2019,9850,Normal,2
2019,9851,Overweight,1
